loan_id,report_date,principal_balance,principal_debt,principal_paid,interest_paid,maintenance_fee_paid
e437a73d0fd02fc572c8706c5f4aeee6,2024-03-14,3394.13,0.0,48.14,55.35,12.17
e437a73d0fd02fc572c8706c5f4aeee6,2024-04-04,3384.78,44.31,9.35,0.0,0.0
f386887f498f273a3ca8e8eee2ab755e,2025-05-22,423.03,0.0,1.52,6.82,1.52
debe3efa8585bca4f96e8ffa4fb37909,2025-04-25,89.81,0.0,0.0,1.44,1.52
debe3efa8585bca4f96e8ffa4fb37909,2025-01-27,89.81,0.0,0.0,1.44,1.52
debe3efa8585bca4f96e8ffa4fb37909,2025-03-02,89.81,0.0,0.0,1.44,1.52
f386887f498f273a3ca8e8eee2ab755e,2025-03-21,426.04,0.0,1.47,6.86,1.52
debe3efa8585bca4f96e8ffa4fb37909,2025-03-31,89.81,0.0,0.0,1.44,1.52
debe3efa8585bca4f96e8ffa4fb37909,2025-05-31,89.81,0.0,0.0,1.44,1.52
f386887f498f273a3ca8e8eee2ab755e,2025-04-21,424.55,0.0,1.49,6.84,1.52
f386887f498f273a3ca8e8eee2ab755e,2025-02-20,427.51,0.0,1.44,6.89,1.52
79e3e1acf6e7c9d535fad73650f3c42e,2025-02-20,105.48,0.0,51.45,2.6,3.54
79e3e1acf6e7c9d535fad73650f3c42e,2025-03-22,53.18,0.0,52.3,1.75,3.54
84b6e401d644455f4a300ad50da434b5,2023-12-17,444.03,0.0,18.91,6.96,0.0
84b6e401d644455f4a300ad50da434b5,2023-09-17,499.92,0.0,18.08,4.41,0.0
84b6e401d644455f4a300ad50da434b5,2023-11-16,462.94,0.0,18.63,7.24,0.0
84b6e401d644455f4a300ad50da434b5,2024-01-18,424.45,0.0,19.58,6.68,0.0
84b6e401d644455f4a300ad50da434b5,2023-10-19,481.57,0.0,18.35,7.52,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2025-02-17,2487.64,9.67,4.15,0.0,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2025-02-07,2491.79,0.0,11.18,30.76,9.65
0e2e5bb7dec160e5239a22b53bb543aa,2025-03-09,2477.97,0.0,9.67,30.6,9.65
79e3e1acf6e7c9d535fad73650f3c42e,2025-04-24,0.0,0.0,53.18,0.87,3.54
056b1babb5ad46395074ec0c2e46d503,2024-04-04,1034.34,0.0,0.0,10.04,0.0
bc973a3fdd683f9463e550c437fc177c,2023-12-05,3917.51,0.0,11.15,63.99,12.17
056b1babb5ad46395074ec0c2e46d503,2024-01-11,1034.34,0.0,0.0,16.2,0.0
bc973a3fdd683f9463e550c437fc177c,2024-01-15,3906.6,0.0,10.91,66.41,12.67
056b1babb5ad46395074ec0c2e46d503,2023-10-31,1034.34,0.0,0.0,8.36,0.0
056b1babb5ad46395074ec0c2e46d503,2023-11-09,1034.34,0.0,0.0,4.7,0.0
056b1babb5ad46395074ec0c2e46d503,2024-01-02,1034.34,0.0,0.0,6.9,0.0
056b1babb5ad46395074ec0c2e46d503,2023-09-08,1034.34,0.0,0.0,3.85,0.0
bc973a3fdd683f9463e550c437fc177c,2023-10-10,3928.66,0.0,10.97,34.65,6.49
bc973a3fdd683f9463e550c437fc177c,2024-01-25,3905.3,9.79,1.3,0.0,0.0
bc973a3fdd683f9463e550c437fc177c,2023-09-25,3939.63,0.0,21.97,80.68,0.0
056b1babb5ad46395074ec0c2e46d503,2023-11-25,1034.34,0.0,0.0,0.19,0.0
056b1babb5ad46395074ec0c2e46d503,2023-09-25,1034.34,0.0,0.0,0.07,0.0
bc973a3fdd683f9463e550c437fc177c,2024-05-06,3861.16,0.0,22.8,127.38,24.54
056b1babb5ad46395074ec0c2e46d503,2024-04-29,1034.34,0.0,0.0,19.42,0.1
59b431fe5fffaab78cfcd6f4daf20649,2023-06-17,350.56,85.37,0.25,0.0,0.0
476a7ce95fa63d7dce6ef9863ff038ba,2023-06-03,307.11,0.0,4.25,4.93,1.06
53b9acc46031a13e924bc4b7a07d2516,2023-07-13,379.14,0.0,5.89,3.02,1.42
adc293aede801908c578f92572104d49,2023-09-02,437.98,0.0,40.31,7.19,0.0
476a7ce95fa63d7dce6ef9863ff038ba,2023-07-06,303.75,0.0,3.36,5.35,1.06
59b431fe5fffaab78cfcd6f4daf20649,2023-07-24,178.2,0.0,86.98,4.26,0.0
adc293aede801908c578f92572104d49,2023-08-03,478.29,0.0,39.71,3.37,0.0
53b9acc46031a13e924bc4b7a07d2516,2023-06-10,385.03,0.0,5.84,3.07,1.42
59b431fe5fffaab78cfcd6f4daf20649,2023-06-26,265.19,0.0,85.37,5.63,0.0
59b431fe5fffaab78cfcd6f4daf20649,2023-08-21,27.85,0.0,149.82,2.86,0.0
59b431fe5fffaab78cfcd6f4daf20649,2023-08-17,177.67,87.86,0.53,0.0,0.0
59b431fe5fffaab78cfcd6f4daf20649,2023-07-20,265.18,86.98,0.01,0.0,0.0
476a7ce95fa63d7dce6ef9863ff038ba,2023-08-03,300.34,0.0,3.41,4.81,1.06
476a7ce95fa63d7dce6ef9863ff038ba,2023-09-03,296.87,0.0,3.47,4.75,1.06
53b9acc46031a13e924bc4b7a07d2516,2023-08-10,373.21,0.0,5.93,2.97,1.42
476a7ce95fa63d7dce6ef9863ff038ba,2023-10-05,293.35,0.0,3.52,4.7,1.06
476a7ce95fa63d7dce6ef9863ff038ba,2023-11-02,289.77,0.0,3.58,4.64,1.06
adc293aede801908c578f92572104d49,2023-11-02,355.54,0.0,41.53,5.97,0.0
53b9acc46031a13e924bc4b7a07d2516,2023-09-10,367.23,0.0,5.98,2.93,1.42
53b9acc46031a13e924bc4b7a07d2516,2023-11-09,355.13,0.0,6.07,2.83,1.42
adc293aede801908c578f92572104d49,2023-10-05,397.07,0.0,40.91,6.59,0.0
59b431fe5fffaab78cfcd6f4daf20649,2023-09-14,0.0,0.0,27.85,0.53,0.0
53b9acc46031a13e924bc4b7a07d2516,2023-10-12,361.2,0.0,6.03,2.88,1.42
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2025-01-05,871.49,0.0,12.06,23.78,3.54
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2024-11-07,895.3,0.0,11.44,24.41,3.54
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2024-12-06,883.55,0.0,11.75,24.1,3.54
1230211d0a65908840309abb10fab84c,2025-04-03,1700.75,0.0,42.09,27.99,9.13
5c95b9042728cf8acaf62086235a8eb7,2025-04-07,1929.52,1929.52,1.86,0.0,0.0
1230211d0a65908840309abb10fab84c,2025-05-03,1657.98,0.0,42.77,27.31,9.13
53620bd9f2a2885a815992c55deb78e4,2025-06-05,25.33,0.0,24.95,0.76,1.52
84b7521a8d1891e22bbfeb1dc6337815,2022-12-04,2958.67,0.0,150.33,31.62,0.0
755ada0e6dd477aeb7847f510282fdbc,2022-10-20,2030.02,0.0,42.98,31.07,0.0
9dc8e6f9f9941f20a773144c182b45eb,2024-07-04,1921.18,178.26,0.42,0.0,0.0
9dc8e6f9f9941f20a773144c182b45eb,2024-07-05,1742.92,0.0,178.26,30.86,12.17
9dc8e6f9f9941f20a773144c182b45eb,2024-10-10,1189.47,0.0,187.02,22.11,12.17
9dc8e6f9f9941f20a773144c182b45eb,2024-09-06,1560.96,184.06,0.41,0.0,0.0
9dc8e6f9f9941f20a773144c182b45eb,2024-09-08,1376.9,0.0,184.06,25.07,12.17
9dc8e6f9f9941f20a773144c182b45eb,2024-08-03,1561.37,0.0,181.55,27.99,12.17
9dc8e6f9f9941f20a773144c182b45eb,2024-10-04,1376.49,187.02,0.41,0.0,0.0
f1b8d09b4b115a6b00086bcb323a2cab,2023-12-30,3982.93,0.0,0.0,36.18,3.45
f1b8d09b4b115a6b00086bcb323a2cab,2023-10-30,3982.93,0.0,0.0,36.18,3.45
f1b8d09b4b115a6b00086bcb323a2cab,2024-02-01,3982.93,0.0,0.0,36.18,3.45
f1b8d09b4b115a6b00086bcb323a2cab,2023-10-01,3982.93,0.0,0.0,36.18,3.45
f1b8d09b4b115a6b00086bcb323a2cab,2023-12-01,3982.93,0.0,0.0,36.18,3.45
755ada0e6dd477aeb7847f510282fdbc,2022-11-17,1986.35,0.0,43.67,32.6,0.0
cd25fe43629f41a1ab3a5701063c1d07,2025-03-09,3927.79,0.0,0.0,95.01,14.65
cd25fe43629f41a1ab3a5701063c1d07,2025-04-07,3927.79,0.0,0.0,97.01,14.65
60e6d95a5f910053302edd73ce020424,2025-01-10,730.71,0.0,14.91,11.97,3.04
60e6d95a5f910053302edd73ce020424,2024-12-12,745.62,0.0,14.68,12.21,3.04
60e6d95a5f910053302edd73ce020424,2024-11-10,760.3,0.0,14.44,12.44,3.04
3d6993447010ded6858ff2818ab28daf,2024-04-04,2928.23,0.0,0.0,47.79,9.73
fd2b234250e0a139a50f97689dad0df0,2024-03-17,3319.05,0.0,0.0,53.3,10.65
fd2b234250e0a139a50f97689dad0df0,2024-02-18,3319.05,0.0,0.0,53.3,10.65
3d6993447010ded6858ff2818ab28daf,2024-03-09,2928.23,0.0,0.0,47.79,9.73
910a617bf715f075bf218a8a95eff3e1,2024-10-07,104.65,0.0,6.62,1.9,0.61
2abf288a39cbb2f34b5851a253e3ff35,2024-07-25,262.82,0.0,257.54,8.37,12.17
2abf288a39cbb2f34b5851a253e3ff35,2024-07-18,520.36,257.54,1.14,0.0,0.0
2abf288a39cbb2f34b5851a253e3ff35,2024-08-18,0.0,0.0,262.82,4.21,12.17
910a617bf715f075bf218a8a95eff3e1,2024-08-08,117.78,0.0,6.41,2.1,0.61
635c17ea1ce450356a96219620ce902a,2024-08-01,3483.65,0.0,64.18,32.23,3.67
635c17ea1ce450356a96219620ce902a,2024-09-01,3418.89,0.0,64.76,31.64,3.67
910a617bf715f075bf218a8a95eff3e1,2024-09-06,111.27,0.0,6.51,2.0,0.61
635c17ea1ce450356a96219620ce902a,2024-10-03,3353.54,0.0,65.35,31.06,3.67
910a617bf715f075bf218a8a95eff3e1,2024-07-07,124.19,0.0,6.31,0.11,0.61
635c17ea1ce450356a96219620ce902a,2025-07-03,2738.05,0.0,70.89,25.51,3.67
353086c1a1898de5786c2a56ec7fcbe7,2025-07-03,628.73,0.0,14.56,5.13,0.75
50f842f04f345c4135f5cfb225e069bf,2025-04-12,3560.27,0.0,8.56,87.42,12.4
1bd93e0595f2ffa38afb1b6651ff677f,2025-04-03,214.63,0.6,0.01,0.0,0.0
50f842f04f345c4135f5cfb225e069bf,2025-02-03,3578.06,0.0,8.18,87.84,12.4
50f842f04f345c4135f5cfb225e069bf,2025-03-03,3569.27,0.0,8.79,87.63,12.4
cf27b0941be0f2ffc024e929bd77431c,2025-04-04,7531.24,0.0,30.2,88.06,27.65
cbaedd02a5bff9eae9ee8553a303ea31,2025-04-08,64.35,0.0,1.59,1.06,0.0
125aa5272e8d9d31b324c47de56bd6a0,2024-10-10,1239.41,0.0,21.37,27.84,0.0
125aa5272e8d9d31b324c47de56bd6a0,2024-09-22,1260.78,0.0,41.65,9.8,0.0
125aa5272e8d9d31b324c47de56bd6a0,2024-08-09,1302.43,20.61,0.1,0.0,0.0
125aa5272e8d9d31b324c47de56bd6a0,2024-07-11,1322.79,20.26,0.12,0.0,0.0
125aa5272e8d9d31b324c47de56bd6a0,2024-07-13,1302.53,0.0,20.26,20.94,5.31
500bc8f078a99ad9251c2c1d9a6ec135,2023-04-17,1626.53,0.0,77.41,27.36,0.0
500bc8f078a99ad9251c2c1d9a6ec135,2023-06-26,1626.53,0.0,0.0,60.95,0.0
61c4b28806dd1c4453fba9428d0a67be,2024-08-19,3139.64,5.27,1.46,0.0,0.0
61c4b28806dd1c4453fba9428d0a67be,2024-07-23,3141.1,0.0,13.05,130.99,25.08
debe3efa8585bca4f96e8ffa4fb37909,2024-11-29,89.81,0.0,0.0,1.44,1.52
f386887f498f273a3ca8e8eee2ab755e,2024-11-21,431.77,0.0,1.38,6.96,1.52
debe3efa8585bca4f96e8ffa4fb37909,2024-10-31,89.81,0.0,0.0,1.44,1.52
f386887f498f273a3ca8e8eee2ab755e,2025-01-19,428.95,0.0,1.42,6.91,1.52
debe3efa8585bca4f96e8ffa4fb37909,2025-01-02,89.81,0.0,0.0,1.44,1.52
f386887f498f273a3ca8e8eee2ab755e,2024-12-22,430.37,0.0,1.37,6.93,1.52
f386887f498f273a3ca8e8eee2ab755e,2024-12-20,431.74,1.37,0.03,0.0,0.0
61c4b28806dd1c4453fba9428d0a67be,2024-05-16,3154.15,0.0,6.48,78.87,15.05
61c4b28806dd1c4453fba9428d0a67be,2024-10-17,3133.21,0.0,6.43,66.81,12.84
f092f5aee59d52bc0dfc8bb83d4ac329,2023-08-12,800.88,0.0,7.35,19.79,2.83
f092f5aee59d52bc0dfc8bb83d4ac329,2023-06-12,815.4,0.0,7.0,20.14,2.83
f092f5aee59d52bc0dfc8bb83d4ac329,2023-07-13,808.23,0.0,7.17,19.97,2.83
f092f5aee59d52bc0dfc8bb83d4ac329,2023-05-13,822.4,0.0,6.83,20.31,2.83
f092f5aee59d52bc0dfc8bb83d4ac329,2023-04-13,829.23,0.0,7.87,21.87,2.83
1230211d0a65908840309abb10fab84c,2025-06-02,1614.53,0.0,43.45,26.62,9.13
708cdaf787f4fad379286823598ada59,2025-06-12,288.11,0.0,6.36,4.66,1.42
5c95b9042728cf8acaf62086235a8eb7,2025-06-20,1075.33,1075.33,854.19,0.0,0.0
0de72ba60cc5bf70185f15fafc311929,2025-06-19,1927.56,0.0,122.88,30.84,12.47
755ada0e6dd477aeb7847f510282fdbc,2025-06-19,221.69,0.0,71.56,4.71,6.08
76dcac581f9f251fb2248a9e74f0a7e4,2025-07-03,3600.47,0.0,24.46,58.21,12.0
7d69bf5e1bafeac95a25c217706ad30b,2025-06-06,3542.14,3542.14,87.86,0.0,0.0
125aa5272e8d9d31b324c47de56bd6a0,2025-06-09,1079.95,24.12,0.11,0.0,0.0
125aa5272e8d9d31b324c47de56bd6a0,2025-06-10,1055.83,0.0,24.12,17.09,5.31
50f842f04f345c4135f5cfb225e069bf,2025-06-12,3541.6,0.0,9.45,86.97,12.4
a7993d7a9e662b5dedd72a608d8e3d5c,2025-06-26,1066.06,0.0,5.4,9.73,1.26
dad7dc23fe830f9a5a36f66faedb4d6b,2025-06-20,1968.82,1968.82,1658.18,0.0,0.0
84b6e401d644455f4a300ad50da434b5,2025-05-18,178.09,0.0,0.7,2.71,1.01
c010a66a246d4620bb5f19e3443667a0,2025-04-26,1307.8,0.0,0.0,11.88,1.26
708cdaf787f4fad379286823598ada59,2025-04-12,300.73,0.0,6.17,4.86,1.42
a4bc692633bdbae68981df26eceb7c47,2025-04-17,662.15,0.0,13.03,10.84,3.0
a4bc692633bdbae68981df26eceb7c47,2025-05-18,648.91,0.0,13.24,10.63,3.0
c010a66a246d4620bb5f19e3443667a0,2025-05-26,1307.8,0.0,0.0,11.88,1.26
f092f5aee59d52bc0dfc8bb83d4ac329,2023-10-13,785.64,0.0,7.71,19.43,2.83
f092f5aee59d52bc0dfc8bb83d4ac329,2023-11-11,777.74,0.0,7.9,19.24,2.83
f092f5aee59d52bc0dfc8bb83d4ac329,2023-09-14,793.35,0.0,7.53,19.61,2.83
f092f5aee59d52bc0dfc8bb83d4ac329,2024-01-11,761.35,0.0,8.29,18.85,2.83
f092f5aee59d52bc0dfc8bb83d4ac329,2023-12-14,769.64,0.0,8.1,19.05,2.83
76dcac581f9f251fb2248a9e74f0a7e4,2025-03-31,3670.52,13.37,0.8,0.0,0.0
40c27b1e7386933e3f45517614588a98,2025-04-15,931.04,0.0,0.0,47.12,8.06
76dcac581f9f251fb2248a9e74f0a7e4,2025-05-03,3642.75,0.0,0.0,0.0,0.52
76dcac581f9f251fb2248a9e74f0a7e4,2025-05-31,3624.93,0.0,17.82,58.5,12.0
8e6f6313bdab300b657e02ad73ea2a80,2025-06-12,1456.32,0.0,45.43,23.41,10.28
c03ada9d1407fde63a567f5ff3928bf8,2025-06-30,3230.46,0.0,0.0,55.0,11.29
36931cce82912349d8127502535d82e7,2025-07-03,702.51,0.0,14.63,10.79,3.04
a7c681f8912d5e2a9582b7154cddddec,2025-07-03,1208.46,0.0,57.51,20.33,7.6
c583cb8e08c5c2a3c1062e095032576f,2025-06-12,1251.98,0.0,34.48,15.5,7.09
6ba9746fdf7814149c48a12f260663b3,2025-06-20,651.57,651.57,338.22,0.0,0.0
21794ed61ee4b5a8960e19692ef938d7,2025-04-10,3030.56,0.0,0.0,34.26,12.5
d951f1695966e6ed0dd3bdab3db05319,2025-05-03,3421.99,0.0,14.96,55.19,12.17
0e2e5bb7dec160e5239a22b53bb543aa,2025-04-20,2459.9,10.08,4.08,0.0,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2025-05-06,2449.82,0.0,10.08,30.26,9.65
5b4fd7af149209292d2e069b81fe1d21,2025-03-16,1421.97,1421.97,70.32,0.0,0.0
476a7ce95fa63d7dce6ef9863ff038ba,2025-06-05,267.94,0.0,1.82,4.27,1.06
5b4fd7af149209292d2e069b81fe1d21,2024-12-01,1492.29,1492.29,74.99,0.0,0.0
9dc8e6f9f9941f20a773144c182b45eb,2024-11-01,1189.06,190.03,0.41,0.0,0.0
9dc8e6f9f9941f20a773144c182b45eb,2024-12-02,805.53,0.0,193.5,16.04,12.17
9dc8e6f9f9941f20a773144c182b45eb,2025-01-02,608.93,0.0,196.6,12.94,12.17
9dc8e6f9f9941f20a773144c182b45eb,2024-11-02,999.03,0.0,190.03,19.1,12.17
5ea27265a91f6a66bd254887f9a551eb,2024-09-05,1851.72,0.0,24.62,50.5,7.09
5ea27265a91f6a66bd254887f9a551eb,2024-08-03,1876.34,0.0,23.98,51.15,7.09
0a09c3416f1d4303b7351637bdffd632,2024-10-04,2731.94,0.0,310.29,48.85,12.17
0a09c3416f1d4303b7351637bdffd632,2024-08-03,3100.02,0.0,62.02,50.78,12.17
0a09c3416f1d4303b7351637bdffd632,2024-09-06,3042.23,0.0,57.79,49.78,12.17
5ea27265a91f6a66bd254887f9a551eb,2024-10-06,1826.44,0.0,25.28,49.84,7.09
c583cb8e08c5c2a3c1062e095032576f,2025-05-11,1286.46,0.0,34.06,15.91,7.09
910a617bf715f075bf218a8a95eff3e1,2025-04-01,69.93,0.0,0.0,0.0,0.1
910a617bf715f075bf218a8a95eff3e1,2025-05-03,62.65,0.0,7.28,1.23,0.61
7557d683735a184efdf9443235c38907,2025-05-09,731.83,0.0,5.87,24.53,5.66
3d6993447010ded6858ff2818ab28daf,2025-04-29,2928.23,0.0,0.0,47.79,9.73
f9b696eebd44e070965e42eabaf1185f,2025-05-09,2617.96,0.0,82.15,32.6,14.53
66a85284c5e65e8530f686ef1270f470,2025-04-17,322.39,0.0,0.98,5.3,1.95
cbaedd02a5bff9eae9ee8553a303ea31,2025-05-04,64.3,1.57,0.05,0.0,0.0
cbaedd02a5bff9eae9ee8553a303ea31,2025-05-15,62.73,0.0,1.57,1.03,0.0
cbaedd02a5bff9eae9ee8553a303ea31,2025-06-14,61.04,0.0,1.64,1.01,0.0
66a85284c5e65e8530f686ef1270f470,2025-06-26,320.38,0.0,1.01,4.78,1.77
d606bac68cbe04f3991fc71fd3744ff1,2025-04-11,492.03,0.0,0.0,12.11,2.66
d606bac68cbe04f3991fc71fd3744ff1,2025-05-12,492.03,0.0,0.0,12.11,2.66
ee4f5667d84270bbd185a7407bab2726,2025-04-04,2987.94,0.0,58.81,48.93,12.17
ee4f5667d84270bbd185a7407bab2726,2025-05-03,2928.19,0.0,59.75,47.98,12.17
ee4f5667d84270bbd185a7407bab2726,2025-06-05,2867.48,0.0,60.71,47.02,12.17
441097d4aa431223a03d96126fab09f3,2025-04-14,264.88,0.0,13.5,5.35,1.77
441097d4aa431223a03d96126fab09f3,2025-05-15,251.56,0.0,13.32,5.09,1.77
debe3efa8585bca4f96e8ffa4fb37909,2025-06-26,89.81,0.0,0.0,1.44,1.52
5b4fd7af149209292d2e069b81fe1d21,2025-06-06,1351.52,1351.52,70.45,0.0,0.0
61c4b28806dd1c4453fba9428d0a67be,2025-06-11,3094.22,0.0,12.87,131.97,25.64
10b3e745f946f86e93b48ca7e8728794,2025-06-12,1628.7,0.0,0.0,23.96,7.09
53b9acc46031a13e924bc4b7a07d2516,2025-06-12,274.76,0.0,1.47,2.17,1.42
c9bdb3d773011b22a6c2d1bf51dffdbf,2025-06-12,3711.55,0.0,0.0,84.44,15.95
e437a73d0fd02fc572c8706c5f4aeee6,2025-06-02,826.79,0.0,22.25,13.63,12.17
f9b696eebd44e070965e42eabaf1185f,2025-06-08,2536.1,0.0,81.86,32.7,14.53
cbaedd02a5bff9eae9ee8553a303ea31,2025-02-10,67.61,0.0,1.65,1.11,0.0
66a85284c5e65e8530f686ef1270f470,2025-03-15,323.37,0.0,8.5,4.94,1.77
e437a73d0fd02fc572c8706c5f4aeee6,2025-07-03,826.76,22.58,0.03,0.0,0.0
cd25fe43629f41a1ab3a5701063c1d07,2024-04-14,3927.79,0.0,41.3,214.67,32.09
cd25fe43629f41a1ab3a5701063c1d07,2024-06-14,3927.79,0.0,0.0,0.36,0.0
cd25fe43629f41a1ab3a5701063c1d07,2024-06-09,3927.79,0.0,0.0,97.01,14.65
1bd93e0595f2ffa38afb1b6651ff677f,2024-06-10,245.68,0.0,4.08,4.01,0.91
50f842f04f345c4135f5cfb225e069bf,2024-06-24,3640.25,6.28,0.96,0.0,0.0
1bd93e0595f2ffa38afb1b6651ff677f,2024-05-13,249.76,0.0,0.0,6.78,1.82
50f842f04f345c4135f5cfb225e069bf,2024-06-12,3641.21,0.0,3.31,89.35,12.4
50f842f04f345c4135f5cfb225e069bf,2024-05-25,3644.52,3.31,3.76,0.0,0.0
50f842f04f345c4135f5cfb225e069bf,2024-05-09,3648.28,0.0,6.9,89.52,12.4
1bd93e0595f2ffa38afb1b6651ff677f,2024-05-03,249.76,0.0,7.96,1.44,0.0
476a7ce95fa63d7dce6ef9863ff038ba,2025-04-03,271.55,0.0,1.76,4.33,1.06
476a7ce95fa63d7dce6ef9863ff038ba,2025-05-04,269.76,0.0,1.79,4.3,1.06
53b9acc46031a13e924bc4b7a07d2516,2025-05-11,276.23,0.0,1.46,2.18,1.42
50f842f04f345c4135f5cfb225e069bf,2024-04-06,3655.18,0.0,6.31,89.69,12.4
50f842f04f345c4135f5cfb225e069bf,2024-02-23,3668.06,6.15,0.42,0.0,0.0
50f842f04f345c4135f5cfb225e069bf,2024-03-03,3661.91,0.0,6.15,89.85,12.4
1bd93e0595f2ffa38afb1b6651ff677f,2024-03-07,257.72,0.0,3.89,4.2,0.91
50f842f04f345c4135f5cfb225e069bf,2024-03-24,3661.49,6.31,0.42,0.0,0.0
7056d5e475568df419f9afbbcfb54600,2024-03-21,942.98,0.0,0.0,14.14,15.77
125aa5272e8d9d31b324c47de56bd6a0,2024-03-11,1382.18,0.0,18.84,22.18,5.31
125aa5272e8d9d31b324c47de56bd6a0,2024-03-09,1401.02,18.84,0.3,0.0,0.0
48a9c61ce1fee6891301719703bb808e,2024-03-14,3625.12,48.32,18.77,0.0,0.0
48a9c61ce1fee6891301719703bb808e,2024-03-08,3643.89,0.0,66.09,55.8,0.0
64ebc53dfd0c26d744ea9b38d01890cd,2024-02-29,2762.31,0.0,163.08,44.0,0.0
ace012716e97690d972bdaab482838c0,2024-03-03,215.78,0.0,45.05,3.92,0.0
64ebc53dfd0c26d744ea9b38d01890cd,2024-03-31,2596.77,0.0,165.54,41.55,0.0
ace012716e97690d972bdaab482838c0,2024-04-04,213.19,0.0,2.59,3.46,0.0
fc45ad5ef78acce8e11ad822ad72de1f,2024-04-04,3550.08,0.0,50.35,57.82,9.74
fc45ad5ef78acce8e11ad822ad72de1f,2024-03-03,3600.43,0.0,49.55,58.61,0.0
fa098fe93db72199f7e8f86a659548b4,2024-05-13,2372.81,0.0,33.25,36.19,0.0
fa098fe93db72199f7e8f86a659548b4,2024-04-12,2406.06,0.0,31.24,36.66,0.0
3d095f22e05569efdb3110a35e9efbae,2024-05-11,3285.95,0.0,54.52,53.64,12.17
3d095f22e05569efdb3110a35e9efbae,2024-03-21,3394.13,0.0,52.81,55.35,12.17
3d095f22e05569efdb3110a35e9efbae,2024-04-08,3340.47,0.0,53.66,54.5,12.17
fa098fe93db72199f7e8f86a659548b4,2024-03-14,2437.3,0.0,30.78,37.12,0.0
fa098fe93db72199f7e8f86a659548b4,2024-02-11,2468.08,0.0,30.32,37.58,0.0
afce96185cc963c8aea924987102b1bc,2024-03-31,23.05,0.0,9.46,0.26,1.3
f726714ccf0b20eb8fd90e27fc8bc32a,2024-02-17,3828.42,0.0,47.03,58.29,0.0
40c27b1e7386933e3f45517614588a98,2024-04-12,1048.6,0.0,11.42,25.96,3.9
755ada0e6dd477aeb7847f510282fdbc,2024-05-18,1068.68,0.0,58.18,18.1,6.08
76dcac581f9f251fb2248a9e74f0a7e4,2024-03-31,3835.05,0.0,11.77,61.77,0.0
40c27b1e7386933e3f45517614588a98,2024-05-13,1036.9,0.0,11.7,25.68,3.9
afce96185cc963c8aea924987102b1bc,2024-02-29,32.51,0.0,401.03,3.23,1.3
f726714ccf0b20eb8fd90e27fc8bc32a,2024-04-18,3732.22,0.0,48.46,56.87,0.0
f726714ccf0b20eb8fd90e27fc8bc32a,2024-03-18,3780.68,0.0,47.74,57.59,0.0
76dcac581f9f251fb2248a9e74f0a7e4,2024-05-02,3823.09,0.0,11.96,61.58,5.67
76dcac581f9f251fb2248a9e74f0a7e4,2024-02-29,3846.82,0.0,11.59,61.96,0.0
755ada0e6dd477aeb7847f510282fdbc,2024-04-18,1126.86,0.0,57.26,19.01,6.08
40c27b1e7386933e3f45517614588a98,2024-03-14,1060.02,0.0,11.15,26.23,3.9
755ada0e6dd477aeb7847f510282fdbc,2024-03-17,1184.12,0.0,56.35,19.92,6.08
afce96185cc963c8aea924987102b1bc,2024-05-02,19.84,0.0,3.21,0.18,1.3
f726714ccf0b20eb8fd90e27fc8bc32a,2024-05-19,3683.03,0.0,49.19,56.14,0.0
84b6e401d644455f4a300ad50da434b5,2025-07-18,176.7,0.0,0.69,2.6,1.01
f41d149f47842aac216c2461d00da625,2025-05-18,2270.4,0.0,58.79,36.86,12.4
f41d149f47842aac216c2461d00da625,2025-04-17,2329.19,0.0,57.87,37.78,12.4
48a9c61ce1fee6891301719703bb808e,2024-04-15,3513.59,4.89,111.53,0.0,0.0
48a9c61ce1fee6891301719703bb808e,2024-04-30,3508.7,0.0,4.89,108.61,0.0
48a9c61ce1fee6891301719703bb808e,2024-05-23,0.0,0.0,3508.7,64.85,0.0
64ebc53dfd0c26d744ea9b38d01890cd,2024-05-02,2428.74,0.0,168.03,39.06,0.0
64ebc53dfd0c26d744ea9b38d01890cd,2024-07-01,2085.07,0.0,173.12,33.97,8.52
ace012716e97690d972bdaab482838c0,2024-05-03,212.54,0.0,0.65,3.1,0.0
fc45ad5ef78acce8e11ad822ad72de1f,2024-06-06,3446.94,0.0,96.39,113.2,24.34
fc45ad5ef78acce8e11ad822ad72de1f,2024-05-04,3543.33,44.41,6.75,0.0,0.0
ace012716e97690d972bdaab482838c0,2024-06-02,0.0,0.0,212.54,3.2,0.0
64ebc53dfd0c26d744ea9b38d01890cd,2024-05-31,2258.19,0.0,170.55,36.53,0.0
125aa5272e8d9d31b324c47de56bd6a0,2025-02-07,1150.5,0.0,45.06,37.49,10.62
125aa5272e8d9d31b324c47de56bd6a0,2025-03-09,1150.41,23.02,0.09,0.0,0.0
125aa5272e8d9d31b324c47de56bd6a0,2025-03-10,1127.39,0.0,23.02,18.21,5.31
125aa5272e8d9d31b324c47de56bd6a0,2025-04-10,1103.91,0.0,23.48,17.84,5.31
708cdaf787f4fad379286823598ada59,2025-07-13,281.65,0.0,6.46,4.56,1.42
